judge_model,model_id,model_label,condition,avg_rank,avg_win_rate,total_wins,total_games,task_slug,task_title,mode,score,rank_value,source
deepseek-ai/DeepSeek-V3.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,augmentation,,,panel_judge
gpt-4.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,1.5,0.75,3.0,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.75,1.5,panel_judge
gpt-4.1,plain,plain,plain,1.5,0.75,3.0,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.75,1.5,panel_judge
gpt-4.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.5,2.0,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.5,3.0,panel_judge
gpt-4.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,4.5,0.25,1.0,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.25,4.5,panel_judge
gpt-4.1,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,4.5,0.25,1.0,4.0,tax_prep,Tax preparation discrepancy spotting,augmentation,0.25,4.5,panel_judge
gpt-4.1,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,augmentation,,,panel_judge
gpt-4.1,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,augmentation,,,panel_judge
gpt-4.1,o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,augmentation,,,panel_judge
gpt-4.1,o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,augmentation,,,panel_judge
gpt-4.1,openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,augmentation,,,panel_judge
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,2.0,0.8571428571428571,6.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.8571428571428571,2.0,panel_judge
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,2.0,0.8571428571428571,6.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.8571428571428571,2.0,panel_judge
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.0,0.8571428571428571,6.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.8571428571428571,2.0,panel_judge
anthropic/claude-opus-4-8,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,4.0,0.5714285714285714,4.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5714285714285714,4.0,panel_judge
anthropic/claude-opus-4-8,o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,5.0,0.4285714285714285,3.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.4285714285714285,5.0,panel_judge
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,6.0,0.2857142857142857,2.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.2857142857142857,6.0,panel_judge
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,7.0,0.1428571428571428,1.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.1428571428571428,7.0,panel_judge
anthropic/claude-opus-4-8,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,8.0,0.0,0.0,7.0,tax_prep,Tax preparation discrepancy spotting,automation,0.0,8.0,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1.0,0.875,7.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.875,1.0,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,2.0,0.75,6.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.75,2.0,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-4.1,GPT-4.1,automation_GPT-4.1,3.5,0.625,5.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.625,3.5,panel_judge
deepseek-ai/DeepSeek-V3.1,o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,3.5,0.625,5.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.625,3.5,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,5.5,0.5,4.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5,5.5,panel_judge
deepseek-ai/DeepSeek-V3.1,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,5.5,0.5,4.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.5,5.5,panel_judge
deepseek-ai/DeepSeek-V3.1,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,7.5,0.25,2.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.25,7.5,panel_judge
deepseek-ai/DeepSeek-V3.1,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,7.5,0.25,2.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.25,7.5,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,9.0,0.125,1.0,8.0,tax_prep,Tax preparation discrepancy spotting,automation,0.125,9.0,panel_judge
deepseek-ai/DeepSeek-V3.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
gpt-4.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1.0,1.0,3.0,3.0,tax_prep,Tax preparation discrepancy spotting,automation,1.0,1.0,panel_judge
gpt-4.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.0,0.3333333333333333,1.0,3.0,tax_prep,Tax preparation discrepancy spotting,automation,0.3333333333333333,3.0,panel_judge
gpt-4.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,3.0,0.3333333333333333,1.0,3.0,tax_prep,Tax preparation discrepancy spotting,automation,0.3333333333333333,3.0,panel_judge
gpt-4.1,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.0,0.3333333333333333,1.0,3.0,tax_prep,Tax preparation discrepancy spotting,automation,0.3333333333333333,3.0,panel_judge
gpt-4.1,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
gpt-4.1,gpt-4.1,GPT-4.1,automation_GPT-4.1,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
gpt-4.1,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
gpt-4.1,o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
gpt-4.1,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
gpt-4.1,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,,,0.0,0.0,tax_prep,Tax preparation discrepancy spotting,automation,,,panel_judge
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,1.0,1.0,7.0,7.0,travel_planning,Travel agent itinerary,augmentation,1.0,1.0,panel_judge
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.7142857142857143,5.0,7.0,travel_planning,Travel agent itinerary,augmentation,0.7142857142857143,3.0,panel_judge
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,3.0,0.7142857142857143,5.0,7.0,travel_planning,Travel agent itinerary,augmentation,0.7142857142857143,3.0,panel_judge
anthropic/claude-opus-4-8,openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,3.0,0.7142857142857143,5.0,7.0,travel_planning,Travel agent itinerary,augmentation,0.7142857142857143,3.0,panel_judge
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,6.0,0.2857142857142857,2.0,7.0,travel_planning,Travel agent itinerary,augmentation,0.2857142857142857,6.0,panel_judge
anthropic/claude-opus-4-8,o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,6.0,0.2857142857142857,2.0,7.0,travel_planning,Travel agent itinerary,augmentation,0.2857142857142857,6.0,panel_judge
anthropic/claude-opus-4-8,plain,plain,plain,6.0,0.2857142857142857,2.0,7.0,travel_planning,Travel agent itinerary,augmentation,0.2857142857142857,6.0,panel_judge
anthropic/claude-opus-4-8,o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,8.0,0.0,0.0,7.0,travel_planning,Travel agent itinerary,augmentation,0.0,8.0,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
deepseek-ai/DeepSeek-V3.1,openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,1.0,1.0,8.0,8.0,travel_planning,Travel agent itinerary,augmentation,1.0,1.0,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,2.0,0.875,7.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.875,2.0,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,3.5,0.625,5.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.625,3.5,panel_judge
deepseek-ai/DeepSeek-V3.1,o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,3.5,0.625,5.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.625,3.5,panel_judge
deepseek-ai/DeepSeek-V3.1,o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,5.0,0.5,4.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.5,5.0,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,6.0,0.375,3.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.375,6.0,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,7.0,0.25,2.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.25,7.0,panel_judge
deepseek-ai/DeepSeek-V3.1,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,8.5,0.125,1.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.125,8.5,panel_judge
deepseek-ai/DeepSeek-V3.1,plain,plain,plain,8.5,0.125,1.0,8.0,travel_planning,Travel agent itinerary,augmentation,0.125,8.5,panel_judge
deepseek-ai/DeepSeek-V3.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
gpt-4.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,3.0,0.5,2.0,4.0,travel_planning,Travel agent itinerary,augmentation,0.5,3.0,panel_judge
gpt-4.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,3.0,0.5,2.0,4.0,travel_planning,Travel agent itinerary,augmentation,0.5,3.0,panel_judge
gpt-4.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.5,2.0,4.0,travel_planning,Travel agent itinerary,augmentation,0.5,3.0,panel_judge
gpt-4.1,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,3.0,0.5,2.0,4.0,travel_planning,Travel agent itinerary,augmentation,0.5,3.0,panel_judge
gpt-4.1,plain,plain,plain,3.0,0.5,2.0,4.0,travel_planning,Travel agent itinerary,augmentation,0.5,3.0,panel_judge
gpt-4.1,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
gpt-4.1,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
gpt-4.1,o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
gpt-4.1,o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
gpt-4.1,openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,,,0.0,0.0,travel_planning,Travel agent itinerary,augmentation,,,panel_judge
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,1.0,1.0,7.0,7.0,travel_planning,Travel agent itinerary,automation,1.0,1.0,panel_judge
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,automation_GPT-4.1,2.0,0.8571428571428571,6.0,7.0,travel_planning,Travel agent itinerary,automation,0.8571428571428571,2.0,panel_judge
anthropic/claude-opus-4-8,o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,3.0,0.7142857142857143,5.0,7.0,travel_planning,Travel agent itinerary,automation,0.7142857142857143,3.0,panel_judge
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,4.0,0.5714285714285714,4.0,7.0,travel_planning,Travel agent itinerary,automation,0.5714285714285714,4.0,panel_judge
anthropic/claude-opus-4-8,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,5.0,0.4285714285714285,3.0,7.0,travel_planning,Travel agent itinerary,automation,0.4285714285714285,5.0,panel_judge
anthropic/claude-opus-4-8,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,6.0,0.2857142857142857,2.0,7.0,travel_planning,Travel agent itinerary,automation,0.2857142857142857,6.0,panel_judge
anthropic/claude-opus-4-8,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,7.0,0.1428571428571428,1.0,7.0,travel_planning,Travel agent itinerary,automation,0.1428571428571428,7.0,panel_judge
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,8.0,0.0,0.0,7.0,travel_planning,Travel agent itinerary,automation,0.0,8.0,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
deepseek-ai/DeepSeek-V3.1,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,1.0,1.0,8.0,8.0,travel_planning,Travel agent itinerary,automation,1.0,1.0,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,3.0,0.625,5.0,8.0,travel_planning,Travel agent itinerary,automation,0.625,3.0,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.0,0.625,5.0,8.0,travel_planning,Travel agent itinerary,automation,0.625,3.0,panel_judge
deepseek-ai/DeepSeek-V3.1,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,3.0,0.625,5.0,8.0,travel_planning,Travel agent itinerary,automation,0.625,3.0,panel_judge
deepseek-ai/DeepSeek-V3.1,o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,5.0,0.5,4.0,8.0,travel_planning,Travel agent itinerary,automation,0.5,5.0,panel_judge
deepseek-ai/DeepSeek-V3.1,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,7.0,0.375,3.0,8.0,travel_planning,Travel agent itinerary,automation,0.375,7.0,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-4.1,GPT-4.1,automation_GPT-4.1,7.0,0.375,3.0,8.0,travel_planning,Travel agent itinerary,automation,0.375,7.0,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,7.0,0.375,3.0,8.0,travel_planning,Travel agent itinerary,automation,0.375,7.0,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,9.0,0.0,0.0,8.0,travel_planning,Travel agent itinerary,automation,0.0,9.0,panel_judge
deepseek-ai/DeepSeek-V3.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
gpt-4.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,automation_Claude-Opus-4.8,1.5,0.6666666666666666,2.0,3.0,travel_planning,Travel agent itinerary,automation,0.6666666666666666,1.5,panel_judge
gpt-4.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,1.5,0.6666666666666666,2.0,3.0,travel_planning,Travel agent itinerary,automation,0.6666666666666666,1.5,panel_judge
gpt-4.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3.5,0.3333333333333333,1.0,3.0,travel_planning,Travel agent itinerary,automation,0.3333333333333333,3.5,panel_judge
gpt-4.1,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,3.5,0.3333333333333333,1.0,3.0,travel_planning,Travel agent itinerary,automation,0.3333333333333333,3.5,panel_judge
gpt-4.1,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
gpt-4.1,gpt-4.1,GPT-4.1,automation_GPT-4.1,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
gpt-4.1,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
gpt-4.1,o3-mini-2025-01-31,GPT-O3-Mini,automation_GPT-O3-Mini,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
gpt-4.1,o4-mini-2025-04-16,GPT-O4-Mini,automation_GPT-O4-Mini,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
gpt-4.1,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B,,,0.0,0.0,travel_planning,Travel agent itinerary,automation,,,panel_judge
anthropic/claude-opus-4-8,o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,1.0,1.0,7.0,7.0,tutoring,Tutoring session planning,augmentation,1.0,1.0,panel_judge
anthropic/claude-opus-4-8,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,2.0,0.8571428571428571,6.0,7.0,tutoring,Tutoring session planning,augmentation,0.8571428571428571,2.0,panel_judge
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.7142857142857143,5.0,7.0,tutoring,Tutoring session planning,augmentation,0.7142857142857143,3.0,panel_judge
anthropic/claude-opus-4-8,o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,4.0,0.5714285714285714,4.0,7.0,tutoring,Tutoring session planning,augmentation,0.5714285714285714,4.0,panel_judge
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,5.0,0.4285714285714285,3.0,7.0,tutoring,Tutoring session planning,augmentation,0.4285714285714285,5.0,panel_judge
anthropic/claude-opus-4-8,plain,plain,plain,6.0,0.2857142857142857,2.0,7.0,tutoring,Tutoring session planning,augmentation,0.2857142857142857,6.0,panel_judge
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,7.0,0.1428571428571428,1.0,7.0,tutoring,Tutoring session planning,augmentation,0.1428571428571428,7.0,panel_judge
anthropic/claude-opus-4-8,openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,8.0,0.0,0.0,7.0,tutoring,Tutoring session planning,augmentation,0.0,8.0,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
anthropic/claude-opus-4-8,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,1.0,0.875,7.0,8.0,tutoring,Tutoring session planning,augmentation,0.875,1.0,panel_judge
deepseek-ai/DeepSeek-V3.1,o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,2.0,0.75,6.0,8.0,tutoring,Tutoring session planning,augmentation,0.75,2.0,panel_judge
deepseek-ai/DeepSeek-V3.1,o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,3.5,0.625,5.0,8.0,tutoring,Tutoring session planning,augmentation,0.625,3.5,panel_judge
deepseek-ai/DeepSeek-V3.1,openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,3.5,0.625,5.0,8.0,tutoring,Tutoring session planning,augmentation,0.625,3.5,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,5.5,0.5,4.0,8.0,tutoring,Tutoring session planning,augmentation,0.5,5.5,panel_judge
deepseek-ai/DeepSeek-V3.1,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,5.5,0.5,4.0,8.0,tutoring,Tutoring session planning,augmentation,0.5,5.5,panel_judge
deepseek-ai/DeepSeek-V3.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,7.5,0.25,2.0,8.0,tutoring,Tutoring session planning,augmentation,0.25,7.5,panel_judge
deepseek-ai/DeepSeek-V3.1,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,7.5,0.25,2.0,8.0,tutoring,Tutoring session planning,augmentation,0.25,7.5,panel_judge
deepseek-ai/DeepSeek-V3.1,plain,plain,plain,9.0,0.125,1.0,8.0,tutoring,Tutoring session planning,augmentation,0.125,9.0,panel_judge
deepseek-ai/DeepSeek-V3.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
gpt-4.1,anthropic/claude-opus-4-8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,3.0,0.5,2.0,4.0,tutoring,Tutoring session planning,augmentation,0.5,3.0,panel_judge
gpt-4.1,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,3.0,0.5,2.0,4.0,tutoring,Tutoring session planning,augmentation,0.5,3.0,panel_judge
gpt-4.1,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,3.0,0.5,2.0,4.0,tutoring,Tutoring session planning,augmentation,0.5,3.0,panel_judge
gpt-4.1,google/gemini-3.1-pro,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,3.0,0.5,2.0,4.0,tutoring,Tutoring session planning,augmentation,0.5,3.0,panel_judge
gpt-4.1,plain,plain,plain,3.0,0.5,2.0,4.0,tutoring,Tutoring session planning,augmentation,0.5,3.0,panel_judge
gpt-4.1,gpt-4.1,GPT-4.1,scaffold_GPT-4.1,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
gpt-4.1,gpt-5-mini-2025-08-07,GPT-5-Mini,scaffold_GPT-5-Mini,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
gpt-4.1,o3-mini-2025-01-31,GPT-O3-Mini,scaffold_GPT-O3-Mini,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
gpt-4.1,o4-mini-2025-04-16,GPT-O4-Mini,scaffold_GPT-O4-Mini,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
gpt-4.1,openai/gpt-oss-120b,GPT-OSS-120B,scaffold_GPT-OSS-120B,,,0.0,0.0,tutoring,Tutoring session planning,augmentation,,,panel_judge
anthropic/claude-opus-4-8,google/gemini-3.1-pro,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,1.0,1.0,7.0,7.0,tutoring,Tutoring session planning,automation,1.0,1.0,panel_judge
anthropic/claude-opus-4-8,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,automation_DeepSeek-V3.1,2.0,0.8571428571428571,6.0,7.0,tutoring,Tutoring session planning,automation,0.8571428571428571,2.0,panel_judge
anthropic/claude-opus-4-8,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini,3.0,0.7142857142857143,5.0,7.0,tutoring,Tutoring session planning,automation,0.7142857142857143,3.0,panel_judge
