run_id,task,mode,item_id,model,condition,word_count,character_count,mean_win_rate,n_eligible_judges,length_adjusted_win_rate,unadjusted_rank,length_adjusted_rank
20260629_public_rep5,tutoring,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,233,1491,0.0,3,0.2954391139689836,10.0,9.0
20260629_public_rep5,tutoring,automation,1,GPT-4.1,automation_GPT-4.1,463,2819,0.4761904761904761,3,0.5869836813110643,5.5,3.0
20260629_public_rep5,tutoring,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1104,6023,0.8333333333333334,3,0.7100792431841366,1.0,2.0
20260629_public_rep5,tutoring,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,506,3030,0.7440476190476191,3,0.8309357910055504,3.0,1.0
20260629_public_rep5,tutoring,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,758,4411,0.4761904761904761,3,0.4542458992334662,5.5,6.0
20260629_public_rep5,tutoring,automation,5,GPT-OSS-120B,automation_GPT-OSS-120B,1146,7306,0.3988095238095238,3,0.26549336560004694,8.0,10.0
20260629_public_rep5,tutoring,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2195,17140,0.7638888888888888,3,0.45538773318147374,2.0,5.0
20260629_public_rep5,tutoring,automation,7,Claude-Opus-4.8,automation_Claude-Opus-4.8,758,4722,0.4305555555555555,3,0.4086109785985456,7.0,8.0
20260629_public_rep5,tutoring,automation,8,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,568,3469,0.36706349206349204,3,0.42283330127051516,9.0,7.0
20260629_public_rep5,tutoring,automation,9,DeepSeek-V3.1,automation_DeepSeek-V3.1,559,3556,0.5099206349206349,3,0.5699908926462158,4.0,4.0
20260629_public_rep6,counselling,augmentation,0,plain,plain,286,1771,0.4910714285714286,4,0.5050387491225982,6.0,7.0
20260629_public_rep6,counselling,augmentation,1,GPT-4.1,scaffold_GPT-4.1,306,2030,0.2976190476190476,3,0.25496324352518324,8.0,9.0
20260629_public_rep6,counselling,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,242,1555,0.3928571428571428,3,0.546707039624397,7.0,5.0
20260629_public_rep6,counselling,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,262,1692,0.20833333333333334,3,0.29570309708997233,9.0,8.0
20260629_public_rep6,counselling,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,289,1912,0.6904761904761904,3,0.6957030278879528,3.0,2.0
20260629_public_rep6,counselling,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,317,2030,0.17857142857142858,3,0.10632571745222708,10.0,10.0
20260629_public_rep6,counselling,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,306,2066,0.9107142857142857,3,0.8680584816204213,1.0,1.0
20260629_public_rep6,counselling,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,276,1865,0.5416666666666666,3,0.5854433365413318,4.0,4.0
20260629_public_rep6,counselling,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,276,1762,0.5,3,0.5437766698746652,5.0,6.0
20260629_public_rep6,counselling,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,365,2497,0.7916666666666666,3,0.6012568277374162,2.0,3.0
20260629_public_rep6,counselling,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,277,1712,0.047619047619047596,3,0.25887847870806446,10.0,9.0
20260629_public_rep6,counselling,automation,1,GPT-4.1,automation_GPT-4.1,568,3296,0.5178571428571428,3,0.5367699650209047,6.0,5.0
20260629_public_rep6,counselling,automation,2,GPT-5-Mini,automation_GPT-5-Mini,846,5156,0.6607142857142857,3,0.5727951604384827,4.0,4.0
20260629_public_rep6,counselling,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,665,3832,0.42658730158730157,3,0.40322893512717145,7.0,6.0
20260629_public_rep6,counselling,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,462,2831,0.7380952380952381,3,0.8123691598466066,2.0,1.0
20260629_public_rep6,counselling,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,483,2916,0.2619047619047619,3,0.32426668155125976,9.0,8.0
20260629_public_rep6,counselling,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,873,5375,0.8333333333333334,3,0.7369874063978965,1.0,3.0
20260629_public_rep6,counselling,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1783,11218,0.5277777777777778,3,0.239817393667642,5.0,10.0
20260629_public_rep6,counselling,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,573,3552,0.7222222222222222,3,0.7387855696057319,3.0,2.0
20260629_public_rep6,counselling,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,401,2354,0.2638888888888889,3,0.37610124963623653,8.0,7.0
20260629_public_rep6,market_trends,augmentation,0,plain,plain,255,1656,0.7053571428571428,4,0.5440706360210624,3.0,3.0
20260629_public_rep6,market_trends,augmentation,1,GPT-4.1,scaffold_GPT-4.1,320,2273,0.5238095238095238,3,0.515009442860205,5.0,4.0
20260629_public_rep6,market_trends,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,374,2639,0.7380952380952381,3,0.8340814721872735,2.0,1.0
20260629_public_rep6,market_trends,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,377,2684,0.2619047619047619,3,0.363261003759022,10.0,8.0
20260629_public_rep6,market_trends,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,358,2478,0.38690476190476186,3,0.45350509157338326,6.0,6.0
20260629_public_rep6,market_trends,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,297,2251,0.31547619047619047,3,0.2565708277174622,8.0,10.0
20260629_public_rep6,market_trends,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,295,2087,0.8333333333333334,3,0.7698896880483759,1.0,2.0
20260629_public_rep6,market_trends,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,368,2614,0.3333333333333333,3,0.4184494542153289,7.0,7.0
20260629_public_rep6,market_trends,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,301,2121,0.5416666666666666,3,0.49174720247929704,4.0,5.0
20260629_public_rep6,market_trends,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,321,2227,0.2916666666666667,3,0.2849628001862264,9.0,9.0
20260629_public_rep6,market_trends,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,171,1197,0.0,3,0.3029720717513975,10.0,7.0
20260629_public_rep6,market_trends,automation,1,GPT-4.1,automation_GPT-4.1,304,2217,0.5297619047619048,3,0.6312875197977138,5.0,4.0
20260629_public_rep6,market_trends,automation,2,GPT-5-Mini,automation_GPT-5-Mini,553,4024,0.875,3,0.7666263959107713,1.0,1.0
20260629_public_rep6,market_trends,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,520,3648,0.6468253968253967,3,0.5600498880257492,3.0,5.0
20260629_public_rep6,market_trends,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,290,2107,0.6071428571428571,3,0.7251932327534912,4.0,2.0
20260629_public_rep6,market_trends,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,286,2090,0.17857142857142858,3,0.301489378476943,9.0,8.0
20260629_public_rep6,market_trends,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,670,4677,0.4761904761904761,3,0.3004340650482365,7.0,9.0
20260629_public_rep6,market_trends,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,797,5669,0.5277777777777778,3,0.29106192959536703,6.0,10.0
20260629_public_rep6,market_trends,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,448,3260,0.7222222222222222,3,0.6877505775057803,2.0,3.0
20260629_public_rep6,market_trends,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,410,2833,0.43650793650793646,3,0.4331349411345499,8.0,6.0
20260629_public_rep6,meal_plan,augmentation,0,plain,plain,395,2856,0.4464285714285714,4,0.5397890302596111,7.0,3.0
20260629_public_rep6,meal_plan,augmentation,1,GPT-4.1,scaffold_GPT-4.1,421,3008,0.4702380952380952,3,0.6152458825097606,6.0,2.0
20260629_public_rep6,meal_plan,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,307,2173,0.9107142857142857,3,0.7999625613695697,1.0,1.0
20260629_public_rep6,meal_plan,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,328,2377,0.5714285714285715,3,0.514246492471553,3.0,5.0
20260629_public_rep6,meal_plan,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,375,2661,0.48809523809523814,3,0.5393644894399785,5.0,4.0
20260629_public_rep6,meal_plan,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,414,2857,0.25595238095238093,3,0.3873750254032087,10.0,9.0
20260629_public_rep6,meal_plan,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,335,2706,0.42857142857142855,3,0.3884884765688667,8.0,8.0
20260629_public_rep6,meal_plan,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,305,2179,0.5833333333333334,3,0.4672905249270084,2.0,6.0
20260629_public_rep6,meal_plan,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,387,2787,0.3333333333333333,3,0.41011814478393976,9.0,7.0
20260629_public_rep6,meal_plan,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,284,2050,0.5297619047619048,3,0.35597651512368056,4.0,10.0
20260629_public_rep6,meal_plan,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,455,3146,0.0,3,0.21316807202986376,10.0,10.0
20260629_public_rep6,meal_plan,automation,1,GPT-4.1,automation_GPT-4.1,654,4849,0.3452380952380952,3,0.46046187943177025,9.0,7.0
20260629_public_rep6,meal_plan,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1343,8825,0.8273809523809524,3,0.7482076191750016,1.0,1.0
20260629_public_rep6,meal_plan,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,748,5432,0.5119047619047619,3,0.590859125188114,5.0,4.0
20260629_public_rep6,meal_plan,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,1613,10813,0.5654761904761905,3,0.4367913892389449,4.0,8.0
20260629_public_rep6,meal_plan,automation,5,GPT-OSS-120B,automation_GPT-OSS-120B,1785,10704,0.3988095238095238,3,0.24273736570910692,8.0,9.0
20260629_public_rep6,meal_plan,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2824,18530,0.7638888888888888,3,0.4838036919427381,2.0,6.0
20260629_public_rep6,meal_plan,automation,7,Claude-Opus-4.8,automation_Claude-Opus-4.8,596,4387,0.47222222222222215,3,0.6125223570380531,7.0,3.0
20260629_public_rep6,meal_plan,automation,8,DeepSeek-V3.1,automation_DeepSeek-V3.1,818,5903,0.503968253968254,3,0.558758527123356,6.0,5.0
20260629_public_rep6,meal_plan,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,859,5787,0.611111111111111,3,0.6526899731230444,3.0,2.0
20260629_public_rep6,operations_research,augmentation,0,plain,plain,191,1527,0.4732142857142857,4,0.5248615443587983,6.0,5.0
20260629_public_rep6,operations_research,augmentation,1,GPT-4.1,scaffold_GPT-4.1,240,1994,0.8333333333333334,3,0.6874251981437896,1.0,1.0
20260629_public_rep6,operations_research,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,254,2073,0.6904761904761904,3,0.495491033401237,2.0,7.0
20260629_public_rep6,operations_research,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,165,1341,0.08333333333333333,3,0.26144610243457217,10.0,10.0
20260629_public_rep6,operations_research,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,170,1373,0.42857142857142855,3,0.5808919944616406,8.0,4.0
20260629_public_rep6,operations_research,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,268,2234,0.6607142857142857,3,0.41927582706458444,3.0,8.0
20260629_public_rep6,operations_research,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,177,1483,0.48809523809523814,3,0.6055461747463028,5.0,2.0
20260629_public_rep6,operations_research,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,202,1661,0.5833333333333334,3,0.5865606390371187,4.0,3.0
20260629_public_rep6,operations_research,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,163,1311,0.3333333333333333,3,0.5219811825209586,9.0,6.0
20260629_public_rep6,operations_research,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,230,1743,0.4345238095238095,3,0.3254488752595586,7.0,9.0
20260629_public_rep6,operations_research,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,233,1870,0.0,3,0.2907583365831954,10.0,9.0
20260629_public_rep6,operations_research,automation,1,GPT-4.1,automation_GPT-4.1,375,3212,0.3452380952380952,3,0.295327804938985,8.0,8.0
20260629_public_rep6,operations_research,automation,2,GPT-5-Mini,automation_GPT-5-Mini,380,3203,0.5595238095238094,3,0.5001245567803038,6.0,5.0
20260629_public_rep6,operations_research,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,329,2554,0.5634920634920634,3,0.6073179246282182,5.0,4.0
20260629_public_rep6,operations_research,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,335,2986,0.7797619047619048,3,0.810645001121067,1.0,1.0
20260629_public_rep6,operations_research,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,340,2838,0.26785714285714285,3,0.28812994273557285,9.0,10.0
20260629_public_rep6,operations_research,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,520,4207,0.6369047619047619,3,0.35271179004011044,4.0,7.0
20260629_public_rep6,operations_research,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,340,2837,0.4444444444444444,3,0.4647172443228744,7.0,6.0
20260629_public_rep6,operations_research,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,364,3076,0.6805555555555555,3,0.6519729969724853,3.0,3.0
20260629_public_rep6,operations_research,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,342,2829,0.7222222222222222,3,0.7382944018771894,2.0,2.0
20260629_public_rep6,tax_prep,augmentation,0,plain,plain,365,2338,0.5803571428571428,4,0.5148978510339589,5.0,6.0
20260629_public_rep6,tax_prep,augmentation,1,GPT-4.1,scaffold_GPT-4.1,375,2819,0.6190476190476191,3,0.5370669564264673,3.0,4.0
20260629_public_rep6,tax_prep,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,365,2523,0.8630952380952381,3,0.7976359462720543,1.0,1.0
20260629_public_rep6,tax_prep,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,349,2539,0.13095238095238093,3,0.09289008558200351,10.0,10.0
20260629_public_rep6,tax_prep,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,258,1801,0.2916666666666667,3,0.4381534124550129,9.0,7.0
20260629_public_rep6,tax_prep,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,322,2301,0.3928571428571428,3,0.4039994301646096,7.0,8.0
20260629_public_rep6,tax_prep,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,332,2320,0.38690476190476186,3,0.3793594508461752,8.0,9.0
20260629_public_rep6,tax_prep,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,358,2583,0.5833333333333334,3,0.5297098305850843,4.0,5.0
20260629_public_rep6,tax_prep,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,250,1828,0.4583333333333333,3,0.6240500719875643,6.0,3.0
20260629_public_rep6,tax_prep,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,334,2485,0.6666666666666666,3,0.6554512503613499,2.0,2.0
20260629_public_rep6,tax_prep,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,364,2349,0.041666666666666664,3,0.32963341464550855,10.0,8.0
20260629_public_rep6,tax_prep,automation,1,GPT-4.1,automation_GPT-4.1,1177,8995,0.48214285714285715,3,0.5115864850641643,7.0,5.0
20260629_public_rep6,tax_prep,automation,2,GPT-5-Mini,automation_GPT-5-Mini,2671,16413,0.8273809523809524,3,0.6761152338802033,1.0,3.0
20260629_public_rep6,tax_prep,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,620,4329,0.1587301587301587,3,0.3294393164615518,9.0,9.0
20260629_public_rep6,tax_prep,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,1232,7974,0.7797619047619048,3,0.7991370813110218,2.0,1.0
20260629_public_rep6,tax_prep,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,2049,13025,0.2619047619047619,3,0.16910690053038385,8.0,10.0
20260629_public_rep6,tax_prep,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,2510,17158,0.5595238095238094,3,0.4219702631968393,6.0,6.0
20260629_public_rep6,tax_prep,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,3796,27802,0.5694444444444444,3,0.34064799747779095,5.0,7.0
20260629_public_rep6,tax_prep,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,1023,6875,0.5972222222222222,3,0.6575783991150431,4.0,4.0
20260629_public_rep6,tax_prep,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,1109,7358,0.7222222222222222,3,0.7647849083174919,3.0,2.0
20260629_public_rep6,travel_planning,augmentation,0,plain,plain,274,1883,0.6428571428571428,4,0.749900059029168,3.0,2.0
20260629_public_rep6,travel_planning,augmentation,1,GPT-4.1,scaffold_GPT-4.1,376,2538,0.48214285714285715,3,0.3436080723740997,6.5,9.0
20260629_public_rep6,travel_planning,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,317,2171,0.9166666666666666,3,0.9106175744428896,1.0,1.0
20260629_public_rep6,travel_planning,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,246,1688,0.21428571428571427,3,0.40491968414712864,9.0,8.0
20260629_public_rep6,travel_planning,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,327,2081,0.6011904761904762,3,0.5710391441120731,4.0,3.0
20260629_public_rep6,travel_planning,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,295,1911,0.0,3,0.04975878403782552,10.0,10.0
20260629_public_rep6,travel_planning,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,344,2390,0.5297619047619048,3,0.46027536191275564,5.0,6.0
20260629_public_rep6,travel_planning,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,364,2467,0.6666666666666666,3,0.5533127348694228,2.0,4.0
20260629_public_rep6,travel_planning,augmentation,8,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,310,2107,0.48214285714285715,3,0.4934206523361246,6.5,5.0
20260629_public_rep6,travel_planning,augmentation,9,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,315,2090,0.4166666666666667,3,0.4155288851194709,8.0,7.0
20260629_public_rep6,travel_planning,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,215,1491,0.08928571428571426,3,0.4059435617790263,10.0,8.0
20260629_public_rep6,travel_planning,automation,1,GPT-4.1,automation_GPT-4.1,666,5210,0.5654761904761905,3,0.5626149403596968,5.0,3.0
20260629_public_rep6,travel_planning,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1182,8065,0.8273809523809524,3,0.6621351649766347,1.0,1.0
20260629_public_rep6,travel_planning,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,174,1242,0.17857142857142858,3,0.5548795272979689,9.0,5.0
20260629_public_rep6,travel_planning,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,925,6658,0.6011904761904762,3,0.5053553175406207,4.0,6.0
20260629_public_rep6,travel_planning,automation,5,GPT-OSS-120B,automation_GPT-OSS-120B,1286,9047,0.75,3,0.5608761540070707,3.0,4.0
20260629_public_rep6,travel_planning,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,2335,16331,0.7638888888888888,3,0.4058322543638845,2.0,9.0
20260629_public_rep6,travel_planning,automation,7,Claude-Opus-4.8,automation_Claude-Opus-4.8,637,4671,0.5555555555555555,3,0.5652912371089436,6.0,2.0
20260629_public_rep6,travel_planning,automation,8,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,265,1669,0.19444444444444442,3,0.45209660755365044,8.0,7.0
20260629_public_rep6,travel_planning,automation,9,DeepSeek-V3.1,automation_DeepSeek-V3.1,1117,7870,0.47420634920634913,3,0.32497523501250164,7.0,10.0
20260629_public_rep6,tutoring,augmentation,0,plain,plain,231,1442,0.7455357142857143,4,0.8277611369147067,2.0,1.0
20260629_public_rep6,tutoring,augmentation,1,GPT-4.1,scaffold_GPT-4.1,355,2212,0.7916666666666666,3,0.6428586954644873,1.0,2.0
20260629_public_rep6,tutoring,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,309,1874,0.6011904761904762,3,0.5270343363200072,4.0,4.0
20260629_public_rep6,tutoring,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,305,1926,0.31547619047619047,3,0.24832734250911337,8.0,10.0
20260629_public_rep6,tutoring,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,221,1429,0.2976190476190476,3,0.4036172092593114,9.0,8.0
20260629_public_rep6,tutoring,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,246,1613,0.38690476190476186,3,0.4353266124993408,7.0,7.0
20260629_public_rep6,tutoring,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,284,1859,0.6130952380952381,3,0.5843064714367155,3.0,3.0
20260629_public_rep6,tutoring,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,264,1652,0.5,3,0.5104688261841143,5.0,5.0
20260629_public_rep6,tutoring,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,242,1512,0.4166666666666667,3,0.47389775609224355,6.0,6.0
20260629_public_rep6,tutoring,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,262,1706,0.25,3,0.2645563752247194,10.0,9.0
20260629_public_rep6,tutoring,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,241,1479,0.0,3,0.3549006757594202,10.0,9.0
20260629_public_rep6,tutoring,automation,1,GPT-4.1,automation_GPT-4.1,538,3120,0.3928571428571428,3,0.48892039862904313,8.0,7.0
20260629_public_rep6,tutoring,automation,2,GPT-5-Mini,automation_GPT-5-Mini,1134,6653,0.7916666666666666,3,0.6470276185419309,2.0,2.0
20260629_public_rep6,tutoring,automation,3,GPT-O4-Mini,automation_GPT-O4-Mini,458,2744,0.5297619047619048,3,0.6777574258379736,6.0,1.0
20260629_public_rep6,tutoring,automation,4,GPT-O3-Mini,automation_GPT-O3-Mini,770,4614,0.5535714285714285,3,0.533926242517733,5.0,5.0
20260629_public_rep6,tutoring,automation,5,GPT-OSS-120B,automation_GPT-OSS-120B,1304,8009,0.3988095238095238,3,0.20905679047244768,7.0,10.0
20260629_public_rep6,tutoring,automation,6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1824,15554,0.8055555555555555,3,0.5073980954118457,1.0,6.0
20260629_public_rep6,tutoring,automation,7,Claude-Opus-4.8,automation_Claude-Opus-4.8,680,3961,0.5555555555555555,3,0.576031947856125,4.0,3.0
20260629_public_rep6,tutoring,automation,8,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,542,3170,0.36706349206349204,3,0.4607368478972364,9.0,8.0
20260629_public_rep6,tutoring,automation,9,DeepSeek-V3.1,automation_DeepSeek-V3.1,875,5234,0.6051587301587301,3,0.544243957076236,3.0,4.0
20260629_public_rep7,counselling,augmentation,0,plain,plain,282,1788,0.3526785714285714,4,0.42478544071058244,6.0,7.0
20260629_public_rep7,counselling,augmentation,1,GPT-4.1,scaffold_GPT-4.1,370,2410,0.8273809523809524,3,0.5377761432780538,2.0,5.0
20260629_public_rep7,counselling,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,382,2461,0.9107142857142857,3,0.578582711516353,1.0,4.0
20260629_public_rep7,counselling,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,203,1282,0.08333333333333333,3,0.5927281257075457,10.0,2.0
20260629_public_rep7,counselling,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,285,1872,0.30357142857142855,3,0.3615909645830266,8.0,10.0
20260629_public_rep7,counselling,augmentation,5,GPT-O3-Mini,scaffold_GPT-O3-Mini,286,1907,0.3452380952380952,3,0.3985946722654246,7.0,8.0
20260629_public_rep7,counselling,augmentation,6,GPT-OSS-120B,scaffold_GPT-OSS-120B,360,2444,0.7321428571428571,3,0.4790413133380377,3.0,6.0
20260629_public_rep7,counselling,augmentation,7,Claude-Sonnet-4.6,scaffold_Claude-Sonnet-4.6,267,1821,0.25,3,0.3948618545221323,9.0,9.0
20260629_public_rep7,counselling,augmentation,8,Claude-Opus-4.8,scaffold_Claude-Opus-4.8,266,1736,0.5416666666666666,3,0.6915226817439627,5.0,1.0
20260629_public_rep7,counselling,augmentation,9,Gemini-3.1-Pro,scaffold_Gemini-3.1-Pro,324,2151,0.7023809523809524,3,0.5896232351920195,4.0,3.0
20260629_public_rep7,counselling,automation,0,GPT-3.5-Turbo,automation_GPT-3.5-Turbo,236,1475,0.047619047619047596,3,0.2988447011007517,10.0,8.0
20260629_public_rep7,counselling,automation,1,GPT-4.1,automation_GPT-4.1,459,2704,0.4345238095238095,3,0.5125749823656751,7.0,6.0
20260629_public_rep7,counselling,automation,2,GPT-5-Mini,automation_GPT-5-Mini,828,5187,0.7023809523809524,3,0.6266265643653469,4.0,4.0
20260629_public_rep7,counselling,automation,3,DeepSeek-V3.1,automation_DeepSeek-V3.1,709,4062,0.5932539682539683,3,0.5579634604834581,5.0,5.0
20260629_public_rep7,counselling,automation,4,GPT-O4-Mini,automation_GPT-O4-Mini,517,3067,0.7380952380952381,3,0.7851372174822511,3.0,1.0
20260629_public_rep7,counselling,automation,5,GPT-O3-Mini,automation_GPT-O3-Mini,471,2895,0.17857142857142858,3,0.2498977801843154,9.0,9.0
20260629_public_rep7,counselling,automation,6,GPT-OSS-120B,automation_GPT-OSS-120B,894,5400,0.75,3,0.6542419096027818,2.0,3.0
20260629_public_rep7,counselling,automation,7,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6,1959,12153,0.4861111111111111,3,0.18565728275400945,6.0,10.0
20260629_public_rep7,counselling,automation,8,Claude-Opus-4.8,automation_Claude-Opus-4.8,669,4025,0.7638888888888888,3,0.7437407556558426,1.0,2.0
20260629_public_rep7,counselling,automation,9,Gemini-3.1-Pro,automation_Gemini-3.1-Pro,456,2712,0.3055555555555555,3,0.38531534600556244,8.0,7.0
20260629_public_rep7,market_trends,augmentation,0,plain,plain,174,1205,0.46875,4,0.5246410303345121,5.0,5.0
20260629_public_rep7,market_trends,augmentation,1,GPT-4.1,scaffold_GPT-4.1,306,2117,0.6190476190476191,3,0.6171816369633676,3.0,3.0
20260629_public_rep7,market_trends,augmentation,2,GPT-5-Mini,scaffold_GPT-5-Mini,290,1985,0.7440476190476191,3,0.7476817691995932,1.0,1.0
20260629_public_rep7,market_trends,augmentation,3,DeepSeek-V3.1,scaffold_DeepSeek-V3.1,345,2424,0.38690476190476186,3,0.3727497027431552,7.5,9.0
20260629_public_rep7,market_trends,augmentation,4,GPT-O4-Mini,scaffold_GPT-O4-Mini,374,2597,0.5952380952380952,3,0.5728122313921306,4.0,4.0
