run_id,task_slug,task_title,mode,model_id,model_label,rank_value,win_rate
20260629_public_rep5,tutoring,Tutoring session planning,automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,7.0,0.4305555555555555
20260629_public_rep5,tutoring,Tutoring session planning,automation,openai/gpt-oss-120b,GPT-OSS-120B,8.0,0.3988095238095238
20260629_public_rep5,tutoring,Tutoring session planning,automation,google/gemini-3.1-pro,Gemini-3.1-Pro,9.0,0.367063492063492
20260629_public_rep5,tutoring,Tutoring session planning,automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,openai/gpt-oss-120b,GPT-OSS-120B,1.0,0.9107142857142856
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,2.0,0.7916666666666666
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,o4-mini-2025-04-16,GPT-O4-Mini,3.0,0.6904761904761904
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,4.0,0.5416666666666666
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,5.0,0.5
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,plain,plain,6.0,0.4910714285714286
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,7.0,0.3928571428571428
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,gpt-4.1,GPT-4.1,8.0,0.2976190476190476
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,9.0,0.2083333333333333
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),augmentation,o3-mini-2025-01-31,GPT-O3-Mini,10.0,0.1785714285714285
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,openai/gpt-oss-120b,GPT-OSS-120B,1.0,0.8333333333333334
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,o4-mini-2025-04-16,GPT-O4-Mini,2.0,0.7380952380952381
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,3.0,0.7222222222222222
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,gpt-5-mini-2025-08-07,GPT-5-Mini,4.0,0.6607142857142857
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,5.0,0.5277777777777778
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,gpt-4.1,GPT-4.1,6.0,0.5178571428571429
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,7.0,0.4265873015873015
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,google/gemini-3.1-pro,Gemini-3.1-Pro,8.0,0.2638888888888889
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,o3-mini-2025-01-31,GPT-O3-Mini,9.0,0.2619047619047619
20260629_public_rep6,counselling,Counseling session (Anthropic Econ Index),automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0476190476190476
20260629_public_rep6,market_trends,Market trends analysis,augmentation,openai/gpt-oss-120b,GPT-OSS-120B,1.0,0.8333333333333334
20260629_public_rep6,market_trends,Market trends analysis,augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,2.0,0.7380952380952381
20260629_public_rep6,market_trends,Market trends analysis,augmentation,plain,plain,3.0,0.7053571428571428
20260629_public_rep6,market_trends,Market trends analysis,augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,4.0,0.5416666666666666
20260629_public_rep6,market_trends,Market trends analysis,augmentation,gpt-4.1,GPT-4.1,5.0,0.5238095238095238
20260629_public_rep6,market_trends,Market trends analysis,augmentation,o4-mini-2025-04-16,GPT-O4-Mini,6.0,0.3869047619047618
20260629_public_rep6,market_trends,Market trends analysis,augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,7.0,0.3333333333333333
20260629_public_rep6,market_trends,Market trends analysis,augmentation,o3-mini-2025-01-31,GPT-O3-Mini,8.0,0.3154761904761904
20260629_public_rep6,market_trends,Market trends analysis,augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,9.0,0.2916666666666667
20260629_public_rep6,market_trends,Market trends analysis,augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,10.0,0.2619047619047619
20260629_public_rep6,market_trends,Market trends analysis,automation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.875
20260629_public_rep6,market_trends,Market trends analysis,automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,2.0,0.7222222222222222
20260629_public_rep6,market_trends,Market trends analysis,automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,3.0,0.6468253968253969
20260629_public_rep6,market_trends,Market trends analysis,automation,o4-mini-2025-04-16,GPT-O4-Mini,4.0,0.6071428571428571
20260629_public_rep6,market_trends,Market trends analysis,automation,gpt-4.1,GPT-4.1,5.0,0.5297619047619048
20260629_public_rep6,market_trends,Market trends analysis,automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,6.0,0.5277777777777778
20260629_public_rep6,market_trends,Market trends analysis,automation,openai/gpt-oss-120b,GPT-OSS-120B,7.0,0.4761904761904762
20260629_public_rep6,market_trends,Market trends analysis,automation,google/gemini-3.1-pro,Gemini-3.1-Pro,8.0,0.4365079365079365
20260629_public_rep6,market_trends,Market trends analysis,automation,o3-mini-2025-01-31,GPT-O3-Mini,9.0,0.1785714285714285
20260629_public_rep6,market_trends,Market trends analysis,automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.9107142857142856
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,2.0,0.5833333333333334
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,3.0,0.5714285714285715
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,4.0,0.5297619047619048
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,o4-mini-2025-04-16,GPT-O4-Mini,5.0,0.4880952380952381
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,gpt-4.1,GPT-4.1,6.0,0.4702380952380952
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,plain,plain,7.0,0.4464285714285714
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,openai/gpt-oss-120b,GPT-OSS-120B,8.0,0.4285714285714285
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,9.0,0.3333333333333333
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),augmentation,o3-mini-2025-01-31,GPT-O3-Mini,10.0,0.2559523809523809
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.8273809523809524
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,2.0,0.7638888888888888
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,google/gemini-3.1-pro,Gemini-3.1-Pro,3.0,0.611111111111111
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,o3-mini-2025-01-31,GPT-O3-Mini,4.0,0.5654761904761905
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,o4-mini-2025-04-16,GPT-O4-Mini,5.0,0.5119047619047619
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,6.0,0.503968253968254
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,7.0,0.4722222222222221
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,openai/gpt-oss-120b,GPT-OSS-120B,8.0,0.3988095238095238
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,gpt-4.1,GPT-4.1,9.0,0.3452380952380952
20260629_public_rep6,meal_plan,Menu planning (GDPval-style),automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,gpt-4.1,GPT-4.1,1.0,0.8333333333333334
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,2.0,0.6904761904761904
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,o3-mini-2025-01-31,GPT-O3-Mini,3.0,0.6607142857142857
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,4.0,0.5833333333333334
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,openai/gpt-oss-120b,GPT-OSS-120B,5.0,0.4880952380952381
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,plain,plain,6.0,0.4732142857142857
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,7.0,0.4345238095238095
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,o4-mini-2025-04-16,GPT-O4-Mini,8.0,0.4285714285714285
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,9.0,0.3333333333333333
20260629_public_rep6,operations_research,Operations research analyst memo,augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,10.0,0.0833333333333333
20260629_public_rep6,operations_research,Operations research analyst memo,automation,o4-mini-2025-04-16,GPT-O4-Mini,1.0,0.7797619047619048
20260629_public_rep6,operations_research,Operations research analyst memo,automation,google/gemini-3.1-pro,Gemini-3.1-Pro,2.0,0.7222222222222222
20260629_public_rep6,operations_research,Operations research analyst memo,automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,3.0,0.6805555555555555
20260629_public_rep6,operations_research,Operations research analyst memo,automation,openai/gpt-oss-120b,GPT-OSS-120B,4.0,0.6369047619047619
20260629_public_rep6,operations_research,Operations research analyst memo,automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,5.0,0.5634920634920635
20260629_public_rep6,operations_research,Operations research analyst memo,automation,gpt-5-mini-2025-08-07,GPT-5-Mini,6.0,0.5595238095238095
20260629_public_rep6,operations_research,Operations research analyst memo,automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,7.0,0.4444444444444444
20260629_public_rep6,operations_research,Operations research analyst memo,automation,gpt-4.1,GPT-4.1,8.0,0.3452380952380952
20260629_public_rep6,operations_research,Operations research analyst memo,automation,o3-mini-2025-01-31,GPT-O3-Mini,9.0,0.2678571428571428
20260629_public_rep6,operations_research,Operations research analyst memo,automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.8630952380952381
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,2.0,0.6666666666666666
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,gpt-4.1,GPT-4.1,3.0,0.6190476190476191
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,4.0,0.5833333333333334
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,plain,plain,5.0,0.5803571428571428
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,6.0,0.4583333333333333
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,o3-mini-2025-01-31,GPT-O3-Mini,7.0,0.3928571428571428
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,openai/gpt-oss-120b,GPT-OSS-120B,8.0,0.3869047619047618
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,o4-mini-2025-04-16,GPT-O4-Mini,9.0,0.2916666666666667
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,10.0,0.1309523809523809
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.8273809523809524
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,o4-mini-2025-04-16,GPT-O4-Mini,2.0,0.7797619047619048
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,google/gemini-3.1-pro,Gemini-3.1-Pro,3.0,0.7222222222222222
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,4.0,0.5972222222222222
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,5.0,0.5694444444444444
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,openai/gpt-oss-120b,GPT-OSS-120B,6.0,0.5595238095238095
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,gpt-4.1,GPT-4.1,7.0,0.4821428571428571
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,o3-mini-2025-01-31,GPT-O3-Mini,8.0,0.2619047619047619
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,9.0,0.1587301587301587
20260629_public_rep6,tax_prep,Tax preparation discrepancy spotting,automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0416666666666666
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.9166666666666666
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,2.0,0.6666666666666666
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,plain,plain,3.0,0.6428571428571428
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,o4-mini-2025-04-16,GPT-O4-Mini,4.0,0.6011904761904762
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,openai/gpt-oss-120b,GPT-OSS-120B,5.0,0.5297619047619048
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,6.5,0.4821428571428571
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,gpt-4.1,GPT-4.1,6.5,0.4821428571428571
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,8.0,0.4166666666666667
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,9.0,0.2142857142857142
20260629_public_rep6,travel_planning,Travel agent itinerary,augmentation,o3-mini-2025-01-31,GPT-O3-Mini,10.0,0.0
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.8273809523809524
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,2.0,0.7638888888888888
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,openai/gpt-oss-120b,GPT-OSS-120B,3.0,0.75
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,o3-mini-2025-01-31,GPT-O3-Mini,4.0,0.6011904761904762
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,gpt-4.1,GPT-4.1,5.0,0.5654761904761905
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,6.0,0.5555555555555555
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,7.0,0.4742063492063492
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,google/gemini-3.1-pro,Gemini-3.1-Pro,8.0,0.1944444444444444
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,o4-mini-2025-04-16,GPT-O4-Mini,9.0,0.1785714285714285
20260629_public_rep6,travel_planning,Travel agent itinerary,automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0892857142857142
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,gpt-4.1,GPT-4.1,1.0,0.7916666666666666
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,plain,plain,2.0,0.7455357142857143
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,openai/gpt-oss-120b,GPT-OSS-120B,3.0,0.6130952380952381
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,4.0,0.6011904761904762
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,5.0,0.5
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,6.0,0.4166666666666667
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,o3-mini-2025-01-31,GPT-O3-Mini,7.0,0.3869047619047618
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,8.0,0.3154761904761904
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,o4-mini-2025-04-16,GPT-O4-Mini,9.0,0.2976190476190476
20260629_public_rep6,tutoring,Tutoring session planning,augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,10.0,0.25
20260629_public_rep6,tutoring,Tutoring session planning,automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,1.0,0.8055555555555555
20260629_public_rep6,tutoring,Tutoring session planning,automation,gpt-5-mini-2025-08-07,GPT-5-Mini,2.0,0.7916666666666666
20260629_public_rep6,tutoring,Tutoring session planning,automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,3.0,0.6051587301587301
20260629_public_rep6,tutoring,Tutoring session planning,automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,4.0,0.5555555555555555
20260629_public_rep6,tutoring,Tutoring session planning,automation,o3-mini-2025-01-31,GPT-O3-Mini,5.0,0.5535714285714285
20260629_public_rep6,tutoring,Tutoring session planning,automation,o4-mini-2025-04-16,GPT-O4-Mini,6.0,0.5297619047619048
20260629_public_rep6,tutoring,Tutoring session planning,automation,openai/gpt-oss-120b,GPT-OSS-120B,7.0,0.3988095238095238
20260629_public_rep6,tutoring,Tutoring session planning,automation,gpt-4.1,GPT-4.1,8.0,0.3928571428571428
20260629_public_rep6,tutoring,Tutoring session planning,automation,google/gemini-3.1-pro,Gemini-3.1-Pro,9.0,0.367063492063492
20260629_public_rep6,tutoring,Tutoring session planning,automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.9107142857142856
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,gpt-4.1,GPT-4.1,2.0,0.8273809523809524
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,openai/gpt-oss-120b,GPT-OSS-120B,3.0,0.7321428571428571
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,4.0,0.7023809523809524
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,5.0,0.5416666666666666
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,plain,plain,6.0,0.3526785714285714
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,o3-mini-2025-01-31,GPT-O3-Mini,7.0,0.3452380952380952
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,o4-mini-2025-04-16,GPT-O4-Mini,8.0,0.3035714285714285
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,9.0,0.25
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,10.0,0.0833333333333333
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,1.0,0.7638888888888888
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,openai/gpt-oss-120b,GPT-OSS-120B,2.0,0.75
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,o4-mini-2025-04-16,GPT-O4-Mini,3.0,0.7380952380952381
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,gpt-5-mini-2025-08-07,GPT-5-Mini,4.0,0.7023809523809524
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,5.0,0.5932539682539683
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,6.0,0.4861111111111111
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,gpt-4.1,GPT-4.1,7.0,0.4345238095238095
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,google/gemini-3.1-pro,Gemini-3.1-Pro,8.0,0.3055555555555555
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,o3-mini-2025-01-31,GPT-O3-Mini,9.0,0.1785714285714285
20260629_public_rep7,counselling,Counseling session (Anthropic Econ Index),automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0476190476190476
20260629_public_rep7,market_trends,Market trends analysis,augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.7440476190476191
20260629_public_rep7,market_trends,Market trends analysis,augmentation,openai/gpt-oss-120b,GPT-OSS-120B,2.0,0.6964285714285715
20260629_public_rep7,market_trends,Market trends analysis,augmentation,gpt-4.1,GPT-4.1,3.0,0.6190476190476191
20260629_public_rep7,market_trends,Market trends analysis,augmentation,o4-mini-2025-04-16,GPT-O4-Mini,4.0,0.5952380952380952
20260629_public_rep7,market_trends,Market trends analysis,augmentation,plain,plain,5.0,0.46875
20260629_public_rep7,market_trends,Market trends analysis,augmentation,o3-mini-2025-01-31,GPT-O3-Mini,6.0,0.4464285714285714
20260629_public_rep7,market_trends,Market trends analysis,augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,7.5,0.3869047619047618
20260629_public_rep7,market_trends,Market trends analysis,augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,7.5,0.3869047619047618
20260629_public_rep7,market_trends,Market trends analysis,augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,9.0,0.375
20260629_public_rep7,market_trends,Market trends analysis,augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,10.0,0.2916666666666667
20260629_public_rep7,market_trends,Market trends analysis,automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,1.0,0.8055555555555555
20260629_public_rep7,market_trends,Market trends analysis,automation,gpt-5-mini-2025-08-07,GPT-5-Mini,2.0,0.7857142857142857
20260629_public_rep7,market_trends,Market trends analysis,automation,o4-mini-2025-04-16,GPT-O4-Mini,3.0,0.7797619047619048
20260629_public_rep7,market_trends,Market trends analysis,automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,4.0,0.6944444444444445
20260629_public_rep7,market_trends,Market trends analysis,automation,openai/gpt-oss-120b,GPT-OSS-120B,5.0,0.5238095238095238
20260629_public_rep7,market_trends,Market trends analysis,automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,6.0,0.4861111111111111
20260629_public_rep7,market_trends,Market trends analysis,automation,gpt-4.1,GPT-4.1,7.0,0.3928571428571428
20260629_public_rep7,market_trends,Market trends analysis,automation,google/gemini-3.1-pro,Gemini-3.1-Pro,8.0,0.3055555555555555
20260629_public_rep7,market_trends,Market trends analysis,automation,o3-mini-2025-01-31,GPT-O3-Mini,9.0,0.1785714285714285
20260629_public_rep7,market_trends,Market trends analysis,automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0476190476190476
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.7797619047619048
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,2.0,0.75
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,3.0,0.6666666666666666
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,plain,plain,4.0,0.4821428571428571
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,o4-mini-2025-04-16,GPT-O4-Mini,5.0,0.4761904761904762
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,o3-mini-2025-01-31,GPT-O3-Mini,6.0,0.4404761904761904
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,openai/gpt-oss-120b,GPT-OSS-120B,7.0,0.3869047619047618
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,gpt-4.1,GPT-4.1,8.0,0.3511904761904762
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,google/gemini-3.1-pro,Gemini-3.1-Pro,9.0,0.3392857142857142
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),augmentation,anthropic/claude-opus-4-8,Claude-Opus-4.8,10.0,0.3333333333333333
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,gpt-5-mini-2025-08-07,GPT-5-Mini,1.0,0.8690476190476191
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,2.0,0.6805555555555555
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,google/gemini-3.1-pro,Gemini-3.1-Pro,3.0,0.611111111111111
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,o4-mini-2025-04-16,GPT-O4-Mini,4.0,0.6071428571428571
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,deepseek-ai/DeepSeek-V3.1,DeepSeek-V3.1,5.0,0.5992063492063492
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,o3-mini-2025-01-31,GPT-O3-Mini,6.0,0.5178571428571429
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,anthropic/claude-opus-4-8,Claude-Opus-4.8,7.0,0.5138888888888888
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,gpt-4.1,GPT-4.1,8.0,0.3452380952380952
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,openai/gpt-oss-120b,GPT-OSS-120B,9.0,0.2559523809523809
20260629_public_rep7,meal_plan,Menu planning (GDPval-style),automation,gpt-3.5-turbo,GPT-3.5-Turbo,10.0,0.0
