judge_model,item_id,left_idx,right_idx,replicate_id,scored_option,dimension,score,model_id,model_label,condition
google/gemini-3.1-pro,2,2,8,0,option_1,task_dimension_5,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,0,option_1,task_dimension_6,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,8,2,8,0,option_2,general_accuracy_specificity,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,general_instruction_following,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,general_organization_readability,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,general_practical_usefulness,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,general_tone_audience_fit,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,task_dimension_1,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,task_dimension_2,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,task_dimension_3,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,task_dimension_4,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,task_dimension_5,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,0,option_2,task_dimension_6,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,2,2,8,1,option_1,general_accuracy_specificity,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,general_instruction_following,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,general_organization_readability,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,general_practical_usefulness,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,general_tone_audience_fit,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,task_dimension_1,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,task_dimension_2,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,task_dimension_3,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,task_dimension_4,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,task_dimension_5,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,8,1,option_1,task_dimension_6,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,8,2,8,1,option_2,general_accuracy_specificity,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,general_instruction_following,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,general_organization_readability,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,general_practical_usefulness,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,general_tone_audience_fit,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,task_dimension_1,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,task_dimension_2,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,task_dimension_3,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,task_dimension_4,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,task_dimension_5,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,2,8,1,option_2,task_dimension_6,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,general_accuracy_specificity,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,general_instruction_following,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,general_organization_readability,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,general_practical_usefulness,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,general_tone_audience_fit,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,task_dimension_1,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,task_dimension_2,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,task_dimension_3,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,task_dimension_4,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,task_dimension_5,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,8,8,2,2,option_1,task_dimension_6,10.0,anthropic/claude-sonnet-4-6,Claude-Sonnet-4.6,automation_Claude-Sonnet-4.6
google/gemini-3.1-pro,2,8,2,2,option_2,general_accuracy_specificity,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,general_instruction_following,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,general_organization_readability,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,general_practical_usefulness,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,general_tone_audience_fit,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,task_dimension_1,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,task_dimension_2,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,task_dimension_3,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,task_dimension_4,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,task_dimension_5,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,8,2,2,option_2,task_dimension_6,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,general_instruction_following,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,general_practical_usefulness,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,general_tone_audience_fit,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,task_dimension_1,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,task_dimension_2,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,task_dimension_3,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,task_dimension_4,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,task_dimension_5,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,0,option_1,task_dimension_6,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,9,2,9,0,option_2,general_accuracy_specificity,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,general_instruction_following,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,general_organization_readability,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,general_practical_usefulness,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,general_tone_audience_fit,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,task_dimension_1,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,task_dimension_2,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,task_dimension_3,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,task_dimension_4,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,task_dimension_5,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,0,option_2,task_dimension_6,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,2,2,9,1,option_1,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,general_instruction_following,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,general_practical_usefulness,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,general_tone_audience_fit,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,task_dimension_1,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,task_dimension_2,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,task_dimension_3,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,task_dimension_4,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,task_dimension_5,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,2,9,1,option_1,task_dimension_6,7.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,9,2,9,1,option_2,general_accuracy_specificity,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,general_instruction_following,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,general_organization_readability,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,general_practical_usefulness,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,general_tone_audience_fit,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,task_dimension_1,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,task_dimension_2,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,task_dimension_3,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,task_dimension_4,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,task_dimension_5,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,2,9,1,option_2,task_dimension_6,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,general_accuracy_specificity,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,general_instruction_following,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,general_organization_readability,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,general_practical_usefulness,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,general_tone_audience_fit,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,task_dimension_1,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,task_dimension_2,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,task_dimension_3,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,task_dimension_4,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,task_dimension_5,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,9,9,2,2,option_1,task_dimension_6,10.0,openai/gpt-oss-120b,GPT-OSS-120B,automation_GPT-OSS-120B
google/gemini-3.1-pro,2,9,2,2,option_2,general_accuracy_specificity,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,general_instruction_following,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,general_organization_readability,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,general_practical_usefulness,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,general_tone_audience_fit,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,task_dimension_1,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,task_dimension_2,5.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,task_dimension_3,4.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,task_dimension_4,3.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,task_dimension_5,8.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,2,9,2,2,option_2,task_dimension_6,6.0,gpt-3.5-turbo,GPT-3.5-Turbo,automation_GPT-3.5-Turbo
google/gemini-3.1-pro,4,4,3,0,option_1,general_accuracy_specificity,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,general_instruction_following,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,general_organization_readability,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,general_practical_usefulness,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,general_tone_audience_fit,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,task_dimension_1,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,task_dimension_2,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,task_dimension_3,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,task_dimension_4,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,task_dimension_5,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,4,3,0,option_1,task_dimension_6,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,3,4,3,0,option_2,general_accuracy_specificity,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,general_instruction_following,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,general_organization_readability,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,general_practical_usefulness,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,general_tone_audience_fit,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,task_dimension_1,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,task_dimension_2,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,task_dimension_3,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,task_dimension_4,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,task_dimension_5,10.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,4,3,0,option_2,task_dimension_6,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,general_accuracy_specificity,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,general_instruction_following,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,general_organization_readability,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,general_practical_usefulness,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,general_tone_audience_fit,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,task_dimension_1,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,task_dimension_2,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,task_dimension_3,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,task_dimension_4,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,task_dimension_5,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,1,option_1,task_dimension_6,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,4,3,4,1,option_2,general_accuracy_specificity,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,general_instruction_following,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,general_organization_readability,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,general_practical_usefulness,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,general_tone_audience_fit,8.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,task_dimension_1,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,task_dimension_2,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,task_dimension_3,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,task_dimension_4,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,task_dimension_5,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,1,option_2,task_dimension_6,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,3,3,4,2,option_1,general_accuracy_specificity,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,general_instruction_following,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,general_organization_readability,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,general_practical_usefulness,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,general_tone_audience_fit,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,task_dimension_1,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,task_dimension_2,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,task_dimension_3,8.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,task_dimension_4,7.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,task_dimension_5,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,3,3,4,2,option_1,task_dimension_6,9.0,gpt-4.1,GPT-4.1,automation_GPT-4.1
google/gemini-3.1-pro,4,3,4,2,option_2,general_accuracy_specificity,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,2,option_2,general_instruction_following,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,2,option_2,general_organization_readability,9.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
google/gemini-3.1-pro,4,3,4,2,option_2,general_practical_usefulness,10.0,gpt-5-mini-2025-08-07,GPT-5-Mini,automation_GPT-5-Mini
